cancer	subtype	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Lymphoid tumor	AITL	ERBB4-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CDKN2A-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	CAPRIN1-JAK2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PNKP-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NBEAL2-SETD2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	U2AF1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	WWTR1-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	MYCL-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	XRCC1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CBL-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	LIG4-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	HRAS-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	IKZF1-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-RP11	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-SEPT3	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ALK-NPM1	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	BRCA1-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	GNAS-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CSNK1G1-KMT2D	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ATM-EPS15	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KDM5A-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KRAS-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BAP1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	TNFAIP3-intragenic	0	0	0	8	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,8),nrow=2))$p.value
Lymphoid tumor	AITL	ALK-intergenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	WT1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	MED12-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	CLIC4-CRTC1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ALK-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	EWSR1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PDGFRA-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FLT4-MFSD6	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	DIS3-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NF1-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
Lymphoid tumor	AITL	CCND3-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CIITA-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	IGLJ3-SOCS1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	IGLV2-14-SOCS1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NFKBIE-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	RELA-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CD274-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	RET-TIMM23	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	EPCAM-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	JAK2-intergenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	PML-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CHD2-MGA	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-MLLT10	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
Lymphoid tumor	AITL	CD274-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	FOXO1-IQGAP2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FOXO1-ZBTB3	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FAAP20-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KDM5C-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FAM46C-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ATR-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	SUZ12-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	SETD2-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	RUNX1-intragenic	0	0	0	3	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,3),nrow=2))$p.value
Lymphoid tumor	AITL	ATM-ZBTB16	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-CHD6	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ATXN2L-JAK2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	GLI1-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CD79B-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	BRCC3-TRAJ31	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	SHBG-WRAP53	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KLKP1-POLD1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	HELQ-SMAD4	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-RHOH	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PIM1-TOX	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NFKBIZ-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ID3-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	TRAF7-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	GEN1-GREB1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CSNK2A1-KMT2D	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	WHSC1-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CDKN1B-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	SRSF2-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NEK4-PBRM1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-MBNL1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CHEK1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FH-PHB	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-SPINK4	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CTNNB1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	AKT1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-intragenic	0	0	0	7	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,7),nrow=2))$p.value
Lymphoid tumor	AITL	CRTC1-UBE3B	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	FAH-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	MET-intergenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PTEN-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	MAG-MAPKBP1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BTG1-intragenic	0	0	0	2	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,2),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-SEPT9	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ARHGEF12-KMT2A	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ETV6-intragenic	0	0	0	7	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,7),nrow=2))$p.value
Lymphoid tumor	AITL	ERG-FUS	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PAX5-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	IKZF1-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NOTCH1-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	RUNX1-TAF3	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	EBF1-JAK2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	PDGFRB-PRKCA	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-rearranged	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	NSD1-NUP98	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BCR-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ATM-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CDNF-KMT2D	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	GATA2-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	BRD3-VAV2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	KDM3B-MAP3K14	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	CBFB-MYH11	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	ALK-CLTC	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	ABL1-NUP214	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
Lymphoid tumor	AITL	TRAF3-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	FOXO1-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BIRC3-IGH	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BCL2-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	TET2-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	MLH1-TRIM71	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	DNMT3A-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	PRKDC-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CIITA-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CIITA-TOX2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CSDE1-NRAS	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	DLG2-REL	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	WHSC1L1-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	STAT3-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CIITA-PPFIBP2	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BRCA2-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CXCR4-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	NOTCH1-TRAV29DV5	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ATAD5-NF1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	PALB2-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	RP11-145E5.5-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	IKZF1-NOTCH1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ATRX-EXOC4	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ATRX-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	SAT2-TP53	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	FIP1L1-PDGFRA	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	KLF2-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	MCL1-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-IGLV3-1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	NFKBIA-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BAP1-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CIITA-CLEC16A	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	SF3B1-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	GNAQ-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	CSF3R-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	DAXX-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	AXL-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	IL7R-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	KDM6A-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	MYB-ZFAT	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-GAPDH	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	FYCO1-RAF1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	RSPO2-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	YAP1-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	FOXO1-SHANK1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	B2M-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	FAS-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	RAD52-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-LRRC28	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ERG-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	SOX9-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ETV6-RUNX1	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
Lymphoid tumor	AITL	BCL11B-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ARID5B-CIITA	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	DMD-MYC	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ARSB-NPM1	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	AL122127.3-BCL6	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ANKRD11-TP53	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	H3-3A-RBM34	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BORCS8-MEF2B-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	NSD2-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-LINC00513	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	ABRAXAS1-intragenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	BCL6-MIR4537	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	AFDN-KMT2A	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-TAPBP	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
Lymphoid tumor	AITL	KMT2A-intergenic	0	0	0	5	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,5),nrow=2))$p.value
